69696	0.0001274579160501972	0.0006832057223530015
69696	0.00026777567740559504	0.0004695462884443984
69696	0.0004502138448347992	0.00028768607691719695
69696	0.0006660144534717957	0.00014592794679139587
69696	0.0009051154048967974	5.088499376019939e-05
69696	0.0011563600785800005	6.3293715539955995e-06
69696	0.001409504669469797	0.0
69696	0.0016615663409241962	1.1134900555397565e-05
69696	0.0019135677231031992	2.381999087619846e-05
69696	0.0021659567589383997	3.394604679739643e-05
69696	0.002418667242616799	4.2076698182796694e-05
69696	0.0026716251775877995	4.883151659640106e-05
69696	0.002924763375501797	5.4786982156400656e-05
69696	0.0031780240561364013	6.0523453780795935e-05
69696	0.0034398390377013968	6.679479550219725e-05
69696	0.0037104925579441997	7.373588742679971e-05
69696	0.003990292327633199	8.134074379919554e-05
69696	0.004279547838106197	8.961130181759813e-05
69696	0.004578580465091598	9.85415425570011e-05
69696	0.0048877506269286	0.0001081046890162014
69696	0.005207406269832397	0.00011826801844480173
69696	0.005537905370048399	0.00012897571326080025
69696	0.0058796482120554005	0.00014017993991760137
69696	0.006233022578556401	0.0001518101065069999
69696	0.006598429714839995	0.00016378779232039875
69696	0.006976322480667001	0.000176037941129195
69696	0.007367114572653598	0.00018840609389759777
69696	0.007771277831382797	0.00020100121595379507
69696	0.008189262956410197	0.00021382322547759713
69696	0.0086215586812598	0.00022688228243839605
69696	0.0090686626280174	0.00024018072003119785
69696	0.0095310766652672	0.00025371226099640153
69696	0.010009355496516398	0.00026755466996920065
69696	0.010504047098018198	0.00028173970684579786
69696	0.011015709429702	0.00029632010699679514
69696	0.0115449424619882	0.0003113670347243982
69696	0.012092363523878	0.0003269738875865969
69696	0.012658601459107998	0.00034326509031579633
69696	0.013244313665070997	0.0003603317896989964
69696	0.013850185356348	0.00037825233354959667
69696	0.014476929645487602	0.0003971133373146003
69696	0.015125283695525795	0.00041702090450780106
69696	0.015795997123190398	0.000438009452386197
69696	0.0164898761622974	0.00046013618163319594
69696	0.017207769173753995	0.00048346572321079863
69696	0.017950494281698398	0.0005080697133267975
69696	0.018718977289334398	0.0005340607496713972
69696	0.019514098923828202	0.0005615203932019952
69696	0.020336858083048796	0.0005905056855085959
69696	0.021188226682232796	0.0006212403725783986
69696	0.022069232135068596	0.0006537266550623997
69696	0.022980948128553193	0.0006881462826115978
69696	0.023924499577283997	0.0007245098447394014
69696	0.024901027524107597	0.0007630133024713999
69696	0.0259117572712942	0.0008037228084339958
69696	0.0269579582561694	0.0008467271852893958
69696	0.028040876521265197	0.0008921598096689962
69696	0.029161921428758397	0.0009401536819411973
69696	0.030322487197308	0.0009908204922936007
69696	0.0315240357306162	0.0010442073258110013
69696	0.0327681024958964	0.0011003738929211977
69696	0.034056280959454795	0.0011594032767785975
69696	0.035390251912954196	0.0012213365196865951
69696	0.036771745744524395	0.001286216992467196
69696	0.038202561763281094	0.0013540790418503975
69696	0.03968457551819032	0.0014249369451795957
69696	0.041219772790824435	0.0014987651395807972
